組み合わせ,共起回数
"いい, 中",45
"中, 何",46
"みたい, 中",47
"いう, 中",48
"やる, 中",49
"わたし, 中",51
"中, 言う",54
"くる, 中",59
"ない, 中",103
"ない, 中, 思う",51
"中, 思う",124
"中, 人, 思う",57
"中, 人",135
"中, 人, 人",31
"ほう, わたし",30
"しまう, ほう",31
"ほう, もの",34
"ほう, 気",35
"ほう, 見る",37
"○, ほう",37
"○, ○, ほう",666
"ほう, みたい",38
"ほう, わかる",46
"ほう, 何",49
"ほう, やる",49
"いう, ほう",50
"ほう, 的",68
"ほう, 言う",83
"ほう, 人, 思う",30
"いい, ほう, 人",39
"いい, ない, ほう",45
"いい, ない, ほう, 思う",36
"ない, ほう, 思う",51
"ほう, 思う",148
"いい, ほう, 思う",64
"いい, ほう",153
"いく, 見る",30
"いく, られる",30
"いく, 差別",32
"いく, 好き",33
"いく, よう",35
"いく, できる",36
"いく, くる",36
"いく, 考える",37
"いく, しまう",40
"いく, 何",42
"いく, やる",42
"いく, わかる",44
"いく, わたし",45
"いい, いく",45
"いう, いく",46
"いく, もの",47
"いく, もの, 思う",30
"いく, 自分",53
"いく, ない, 自分",31
"いく, 的",57
"いく, 思う, 的",31
"いく, 言う",69
"いく, みたい",73
"いく, 人",80
"いく, 思う",131
"いく, ない, 思う",41
"いく, ない",136
"いく, ない, ない",39
"うまい, もの",30
"うまい, すぎる",30
"うまい, みたい",30
"うまい, わたし",31
"うまい, やつ",32
"うまい, 人",32
"うまい, 的",36
"うまい, 買う",36
"うまい, 何",37
"うまい, 好き",44
"うまい, うまい",66
"うまい, これ",67
"うまい, 思う",74
"うまい, ない, 思う",30
"うまい, ない",97
"られる, 気持ち",30
"できる, 気持ち",32
"さ, 気持ち",32
"さ, 悪い, 気持ち",30
"好き, 気持ち",32
"気, 気持ち",32
"わたし, 気持ち",34
"気持ち, 自分",35
"これ, 気持ち",35
"もの, 気持ち",37
"それ, 気持ち",43
"やる, 気持ち",46
"いい, 気持ち",46
"くる, 気持ち",47
"いう, 気持ち",47
"いう, 悪い, 気持ち",32
"何, 気持ち",52
"気持ち, 見る",52
"悪い, 気持ち, 見る",33
"みたい, 気持ち",55
"気持ち, 的",65
"思う, 気持ち, 的",32
"気持ち, 言う",74
"わかる, 気持ち",91
"ない, わかる, 気持ち",45
"人, 思う, 気持ち",30
"ない, 人, 気持ち",32
"人, 悪い, 気持ち",38
"思う, 悪い, 気持ち",42
"ない, 思う, 気持ち",45
"ない, 気持ち",128
"ない, 悪い, 気持ち",39
"悪い, 気持ち",160
"なん, 意味",30
"られる, 意味",32
"くる, 意味",33
"それ, 意味",35
"意味, 気",36
"もの, 意味",37
"やる, 意味",37
"いう, 意味",49
"意味, 自分",49
"何, 意味",53
"ない, 何, 意味",36
"できる, 意味",55
"みたい, 意味",56
"ない, みたい, 意味",34
"いい, ない, 意味",30
"いい, 思う, 意味",37
"意味, 的",58
"ない, 意味, 言う",33
"思う, 意味, 言う",36
"人, 思う, 意味",34
"ない, 人, 意味",44
"わかる, 思う, 意味",34
"ない, わかる, 意味",48
"思う, 意味",142
"ない, 思う, 意味",78
"ない, 意味",196
"ない, ない, 意味",46
"そう, ちゃう",30
"ちゃう, 好き",32
"ちゃう, やつ",32
"これ, ちゃう",33
"ちゃう, 出る",33
"それ, ちゃう",34
"ちゃう, わたし",38
"ちゃう, 自分",40
"ちゃう, やる",42
"ちゃう, 気",42
"ちゃう, できる",43
"いう, ちゃう",44
"ちゃう, もの",47
"くる, ちゃう",48
"ちゃう, 何",49
"いい, ちゃう",54
"ちゃう, 見る",55
"ちゃう, わかる",58
"ちゃう, 的",60
"ちゃう, みたい",72
"ちゃう, 人",83
"ちゃう, 言う",86
"ちゃう, ない",102
"ちゃう, ない, 思う",35
"ちゃう, 思う",119
"すぎる, 良い",30
"やる, 良い",30
"そう, 良い",31
"これ, 良い",32
"差別, 良い",32
"差別, 差別, 良い",33
"それ, 良い",33
"わかる, 良い",34
"わたし, 良い",37
"よい, 良い",37
"できる, 良い",39
"何, 良い",39
"何, 良い, 言う",32
"気, 良い",40
"くる, 良い",40
"自分, 良い",41
"良い, 良い",42
"悪い, 良い",46
"ない, 悪い, 良い",31
"良い, 見る",47
"いう, 良い",49
"○, いう, 良い",68
"よう, 良い",49
"さん, 良い",52
"的, 良い",53
"ない, 的, 良い",31
"好き, 良い",56
"みたい, 良い",60
"さ, 良い",61
"○, さ, 良い",136
"○, 良い",70
"○, ○, 良い",2279
"もの, 良い",72
"ない, もの, 良い",33
"いい, 良い",72
"いい, 思う, 良い",41
"思う, 良い, 言う",33
"ない, 良い, 言う",33
"良い, 言う, 言う",37
"ない, 人, 良い",34
"人, 思う, 良い",42
"ない, ない, 良い",31
"ない, 思う, 良い",73
"思う, 良い",159
"そう, 感じ",30
"られる, 感じ",31
"それ, 感じ",32
"差別, 感じ",32
"これ, 感じ",33
"しまう, 感じ",34
"感じ, 考える",35
"感じ, 話",35
"やる, 感じ",41
"感じ, 自分",43
"わかる, 感じ",43
"できる, 感じ",44
"とき, 感じ",44
"すごい, 感じ",44
"もの, 感じ",46
"感じ, 気",48
"感じ, 見る",48
"さ, 感じ",49
"さ, ない, 感じ",30
"わたし, 感じ",51
"何, 感じ",53
"好き, 感じ",54
"よう, 感じ",57
"くる, 感じ",62
"感じ, 言う",74
"みたい, 感じ, 言う",35
"感じ, 的",75
"いう, 感じ",76
"いう, ない, 感じ",40
"いい, 感じ",77
"ない, 人, 感じ",31
"人, 思う, 感じ",42
"みたい, 感じ",114
"ない, みたい, 感じ",38
"思う, 感じ",127
"ない, 思う, 感じ",50
"ない, 感じ",150
"ため, 考える",30
"ため, 者",35
"ため, 死ぬ",35
"ため, なん",36
"しまう, ため",37
"ため, 差別",39
"ため, 差別, 差別",51
"ため, 見る",41
"ため, よう",42
"ため, 的",44
"ため, 五輪",44
"ため, わかる",45
"せる, ため",46
"くる, ため",49
"ため, もの",49
"ため, られる",51
"いい, いい, ため, わけ",37
"いい, いい, ため, ない, わけ",37
"いい, ため, ない, わけ",40
"ため, ない, わけ",48
"いう, ため",58
"ため, わたし",59
"ため, わたし, 思う",40
"それ, ため, ない",32
"いい, それ, ため, ない",34
"それ, ため, 自分",35
"いい, それ, ため, 自分",50
"いい, それ, ため",40
"いい, いい, それ, ため",37
"ため, みたい",64
"ため, ため, 思う",32
"ため, ため, ない",36
"ため, ため, ない, 自分",38
"ため, ため, 自分",40
"ため, できる",67
"ため, やる",73
"ため, ない, やる",43
"いい, ため, 思う",38
"いい, ため, ない",44
"いい, ため, ない, 自分",37
"いい, ため, 自分",45
"ため, 思う, 言う",34
"ため, 思う, 言う, 言う",33
"ため, ない, 言う",43
"ため, 自分, 言う",49
"ため, 自分, 言う, 言う",34
"ため, 言う, 言う, 言う",33
"ため, 人, 言う, 言う, 言う",34
"ため, 人, 言う, 言う",46
"ため, 人, 言う",55
"ため, 何",95
"ため, ない, 何",50
"ため, 人, 思う",31
"ため, 人, 自分",39
"ため, ない, 人, 自分",35
"ため, ない, 人",45
"ため, 自分, 自分",40
"ため, ない, 自分, 自分",31
"ため, 思う, 自分",51
"ため, ない, 自分",62
"ため, 思う",148
"ため, ない, 思う",57
"ため, ない",168
"ため, ない, ない",37
"もん, られる",30
"もん, 知る",31
"とき, もん",33
"もん, 話",33
"これ, もん",33
"なん, もん",33
"すごい, もん",36
"もん, 気",36
"もん, 自分",37
"もん, 見る",38
"さ, もん",42
"くる, もん",45
"もん, 何",46
"もん, よう",46
"もん, 的",48
"いう, もん",54
"できる, もん",59
"できる, ない, もん",31
"もの, もん",60
"もん, わかる",67
"いい, もん, 思う",33
"いい, ない, もん",38
"ない, もん, やる",34
"もん, やる, 思う",42
"ない, もん, 言う",31
"もん, 思う, 言う",33
"もん, 人",97
"みたい, もん, 思う",32
"ない, みたい, もん",40
"もん, 思う",148
"ない, もん, 思う",77
"ない, もん",173
"あと, そう",31
"あと, 読む",31
"あと, すぎる",31
"あと, 出る",32
"あと, よう",34
"あと, できる",34
"あと, もの",34
"あと, 買う",36
"あと, さん",37
"あと, 自分",37
"あと, とき",37
"あと, しまう",37
"あと, さ",37
"あと, 気",38
"あと, られる",40
"あと, これ",42
"あと, 見る",42
"あと, いう",43
"あと, わたし",44
"あと, くる",44
"あと, わかる",45
"あと, 何",47
"あと, 話",48
"あと, やる",54
"あと, 好き",59
"あと, 好き, 好き",30
"あと, 言う",60
"あと, 的",63
"あと, いい",63
"あと, みたい",64
"あと, ない, みたい",33
"あと, 人",87
"あと, ない, ない",30
"あと, ない, 思う",48
"あと, 思う",148
"知る, 読む",30
"これ, 知る",31
"人間, 知る",32
"さん, 知る",33
"られる, 知る",37
"やつ, 知る",37
"しまう, 知る",37
"しまう, 差別, 知る",38
"知る, 話",38
"知る, 者",39
"差別, 知る, 者",31
"気, 知る",39
"さ, 知る",43
"わけ, 知る",43
"ない, わけ, 知る",34
"それ, 知る",45
"知る, 自分",48
"よう, 知る",51
"わかる, 知る",52
"やる, 知る",53
"もの, 知る",55
"ない, もの, 知る",32
"みたい, 知る",56
"みたい, 差別, 知る",75
"いい, 知る",57
"いう, 知る",57
"いう, ない, 知る",31
"知る, 見る",57
"思う, 知る, 見る",41
"できる, 知る",58
"わたし, 知る",60
"的, 知る",67
"思う, 的, 知る",31
"何, 知る",70
"ない, 知る, 知る",32
"ない, 差別, 知る, 知る",36
"差別, 知る, 知る",63
"差別, 差別, 知る, 知る",138
"人, 知る, 言う",33
"差別, 知る, 言う",36
"ない, 知る, 言う",39
"ない, 差別, 知る",64
"ない, 差別, 差別, 知る",127
"差別, 差別, 知る",155
"差別, 差別, 差別, 知る",267
"ない, 人, 知る",46
"人, 思う, 知る",58
"思う, 知る",152
"ない, 思う, 知る",58
"ない, 知る",163
"みんな, 者",30
"みんな, 読む",30
"みんな, よう",31
"しまう, みんな",33
"みんな, わけ",35
"ない, みんな, わけ",30
"みんな, わたし",35
"みんな, られる",38
"これ, みんな",39
"みんな, 何",41
"それ, みんな",42
"みんな, 見る",42
"みんな, 好き",44
"みんな, もの",45
"みんな, みんな",48
"できる, みんな",49
"くる, みんな",50
"みんな, わかる",54
"みんな, 的",57
"みんな, 思う, 的",34
"みんな, 死ぬ",62
"いう, みんな",65
"みんな, やる",65
"みたい, みんな",66
"みんな, 自分",71
"ない, みんな, 自分",36
"みんな, 言う",73
"いい, みんな, 思う",38
"いい, ない, みんな",40
"みんな, 人, 人",30
"ない, みんな, 人",30
"みんな, 人, 思う",52
"ない, みんな",130
"ない, みんな, 思う",58
"みんな, 思う",163
"みんな, 思う, 思う",34
"みる, 行く",31
"わかる, 行く",32
"とき, 行く",32
"すぎる, 行く",33
"そう, 行く",34
"行く, 買う",35
"出る, 行く",36
"よう, 行く",36
"しまう, 行く",38
"いう, 行く",38
"みたい, 行く",38
"気, 行く",39
"やる, 行く",41
"的, 行く",46
"行く, 見る",47
"わたし, 行く",52
"くる, 行く",53
"行く, 行く",57
"人, 行く",60
"行く, 言う",60
"いい, 行く",74
"思う, 行く",127
"ない, 思う, 行く",43
"ない, 行く",132
"よい, 自分",30
"みる, よい",31
"できる, よい",31
"よい, よい",32
"よい, よう",33
"よい, 買う",34
"それ, よい",35
"とき, よい",35
"よい, わたし",36
"やつ, よい",37
"よい, 的",37
"やる, よい",38
"さ, よい",38
"すぎる, よい",39
"さん, よい",39
"よい, 見る",40
"いう, よい",43
"しまう, よい",45
"よい, 何",45
"くる, よい",46
"よい, わかる",46
"よい, 好き",47
"みたい, よい",49
"もの, よい",62
"ない, もの, よい",34
"いい, よい",63
"よい, 言う",67
"よい, 人",97
"ない, よい, 人",41
"よい, 思う",118
"ない, よい, 思う",38
"ない, よい",135
"ない, ない, よい",35
"すぎる, せる",30
"せる, わけ",30
"せる, 見る",32
"さ, せる",33
"これ, せる",33
"しまう, せる",35
"せる, 者",36
"せる, 気",36
"せる, それ",37
"せる, それ, ない",30
"せる, わたし",37
"せる, 人間",40
"せる, 死ぬ",40
"せる, わかる",46
"せる, 自分",46
"せる, 思う, 自分",33
"くる, せる",47
"せる, みたい",59
"せる, せる",61
"いい, せる, せる",37
"せる, できる",66
"せる, できる, ない",37
"せる, もの, 思う",35
"せる, ない, もの, 思う",30
"せる, ない, もの",48
"せる, 何",66
"せる, 何, 思う",34
"せる, よう, 思う",38
"せる, ない, よう",45
"いう, せる",68
"いう, せる, ない",44
"せる, ない, 的",30
"せる, 思う, 的",31
"せる, られる",79
"せる, 言う",80
"いい, せる, 人",30
"いい, せる, ない",32
"いい, せる, 思う",33
"せる, ない, やる",31
"せる, やる, やる",37
"せる, やる, 思う",45
"せる, ない, 人",34
"せる, 人, 思う",48
"せる, ない, ない",31
"せる, ない, 思う",68
"せる, 思う",172
"せる, 思う, 思う",37
"すごい, 今",30
"今, 今",31
"今, 話",32
"五輪, 今",32
"みる, 今",32
"今, 好き",33
"しまう, 今",33
"さ, 今",35
"られる, 今",37
"それ, 今",37
"今, 者",38
"今, 出る",38
"もの, 今",40
"今, 考える",42
"今, 読む",42
"今, 気",43
"できる, 今",44
"これ, 今",46
"いう, 今",48
"よう, 今",56
"今, 自分",57
"わかる, 今",59
"とき, 今",59
"やる, 今",59
"わたし, 今",61
"いい, 今",62
"今, 見る",66
"ない, 今, 見る",32
"ない, 今, 的",36
"今, 思う, 的",40
"みたい, 今",75
"みたい, 今, 思う",35
"今, 何, 言う",31
"今, 何, 思う",32
"ない, 今, 何",34
"人, 今, 思う",32
"ない, 人, 今",34
"くる, 今",98
"今, 言う",102
"今, 思う, 言う",31
"今, 思う",176
"ない, 今, 思う",67
"ない, 今",178
"さん, 人間",32
"人間, 話",32
"人間, 見る",37
"しまう, 人間",37
"それ, 人間",38
"すごい, 人間",38
"すぎる, 人間",39
"人間, 考える",41
"くる, 人間",42
"さ, 人間",42
"人間, 気",42
"もの, 人間",42
"人間, 差別",43
"ない, 人間, 差別",37
"これ, 人間, 思う",33
"これ, ない, 人間, 思う",31
"これ, ない, 人間",41
"られる, 人間",52
"わかる, 人間",52
"ない, 人間, 人間",37
"人間, 人間, 思う",40
"わたし, 人間",57
"わけ, 人間, 思う",31
"ない, わけ, 人間",49
"やる, 人間",63
"やる, 人間, 思う",44
"いい, 人間, 死ぬ",30
"人, 人間, 死ぬ",30
"人間, 思う, 死ぬ",42
"みたい, 人間",66
"みたい, 人間, 思う",36
"ない, 人間, 何",36
"人間, 何, 思う",36
"いう, 人間, 思う",35
"いう, ない, 人間",38
"よう, 人間, 思う",35
"ない, よう, 人間",43
"いい, 人間, 思う",32
"いい, ない, 人間",55
"できる, ない, 人間",32
"できる, 人間, 思う",40
"ない, 人間, 的",38
"人間, 思う, 的",44
"ない, 人間, 自分",38
"ない, 人間, 思う, 自分",30
"人間, 思う, 自分",58
"ない, 人間, 言う",38
"人間, 思う, 言う",45
"人, 人, 人間",32
"ない, 人, 人間",62
"ない, 人, 人間, 思う",33
"人, 人間, 思う",75
"ない, ない, 人間",68
"ない, ない, 人間, 思う",38
"ない, 人間, 思う",96
"人間, 思う",241
"人間, 思う, 思う",60
"ほしい, 五輪",31
"いう, 五輪",32
"そう, 五輪",33
"五輪, 見る",36
"これ, 五輪",36
"わたし, 五輪",37
"なん, 五輪",37
"なん, 五輪, 五輪",33
"すぎる, 五輪",41
"五輪, 死ぬ",46
"できる, 五輪",48
"五輪, 者",49
"みたい, 五輪",52
"られる, 五輪",55
"五輪, 言う",64
"五輪, 五輪, 言う",40
"五輪, 的",64
"五輪, 五輪, 的",30
"いい, 五輪, 五輪",35
"いい, 五輪, 思う",42
"五輪, 五輪, 何",37
"ない, 五輪, 何",41
"ない, やる, 五輪",40
"ない, やる, 五輪, 五輪",30
"やる, 五輪, 人",42
"やる, 五輪, 五輪, 人",36
"やる, 五輪, 五輪",57
"ない, 五輪, 人",33
"五輪, 人, 思う",39
"五輪, 五輪, 人",63
"ない, ない, 五輪",30
"ない, 五輪, 思う",39
"ない, 五輪, 五輪",83
"ない, 五輪, 五輪, 五輪",40
"五輪, 思う",153
"五輪, 五輪, 思う",64
"五輪, 五輪",283
"五輪, 五輪, 五輪",95
"すぎる, ほしい",32
"ほしい, 気",32
"なん, ほしい",33
"ほしい, られる",35
"ほしい, よう",36
"ほしい, 好き",37
"ほしい, ほしい",37
"ほしい, みる",39
"できる, ほしい",40
"ほしい, わたし",40
"ほしい, もの",41
"ほしい, 見る",45
"ほしい, みたい",48
"いう, ほしい",49
"ほしい, わかる",51
"ほしい, 自分",53
"くる, ほしい",56
"ほしい, やる",64
"さん, ほしい",66
"ほしい, 的",67
"ない, ほしい, 的",31
"ほしい, 何",67
"ほしい, 何, 言う",30
"いい, ない, ほしい",30
"いい, ほしい, 思う",31
"ない, ほしい, 人",33
"ほしい, 人, 思う",41
"ない, ほしい, 言う",31
"ほしい, 思う, 言う",33
"ほしい, 思う",137
"ない, ほしい, 思う",48
"ない, ほしい",148
"ない, ない, ほしい",36
"とき, 悪い",31
"すごい, 悪い",35
"られる, 悪い",35
"そう, 悪い",38
"よう, 悪い",39
"悪い, 気",42
"やつ, 悪い",43
"しまう, 悪い",46
"悪い, 話",48
"ない, 悪い, 話",39
"やる, 悪い",48
"すぎる, 悪い",49
"できる, 悪い",54
"これ, 悪い",54
"それ, 悪い",55
"さ, 悪い",57
"何, 悪い",59
"何, 悪い, 言う",31
"人, 差別, 悪い",35
"人, 差別, 差別, 悪い",37
"差別, 差別, 悪い",45
"わかる, 悪い",62
"悪い, 自分",63
"悪い, 的",64
"悪い, 見る",65
"思う, 悪い, 見る",37
"いう, 悪い",67
"いい, 悪い",69
"悪い, 悪い",70
"もの, 悪い",71
"もの, 思う, 悪い",31
"わたし, 悪い",73
"わたし, 思う, 悪い",49
"くる, 悪い",76
"みたい, 悪い",79
"ない, 悪い, 言う",38
"思う, 悪い, 言う",41
"人, 悪い, 言う",55
"ない, 人, 悪い",44
"人, 思う, 悪い",51
"ない, ない, 悪い",32
"ない, 思う, 悪い",69
"思う, 悪い",175
"やつ, 者",30
"すごい, 者",30
"すぎる, 者",32
"さん, 者",32
"考える, 者",33
"それ, 者",34
"なん, 者",36
"気, 者",37
"そう, 者",39
"出る, 者",41
"さ, 者",42
"さ, ない, 者",32
"わたし, 者",43
"者, 見る",43
"わけ, 者",44
"わかる, 者",52
"られる, 者",56
"やる, 者",59
"もの, 者",60
"ない, もの, 者",37
"者, 自分",61
"できる, 者",62
"よう, 人, 者",32
"ない, よう, 者",33
"いう, 者",69
"いう, ない, 者",33
"これ, 者",69
"いい, 者",71
"的, 者",71
"くる, 者",80
"思う, 者, 者",30
"何, 者, 者",31
"人, 者, 者",33
"者, 者, 言う",33
"ない, 者, 者",35
"人, 何, 者",40
"人, 何, 思う, 者",35
"ない, 何, 者",47
"何, 思う, 者",47
"ない, みたい, 者",30
"ない, みたい, 差別, 者",31
"みたい, 者, 言う",33
"みたい, 差別, 者",36
"みたい, 差別, 差別, 者",82
"みたい, 思う, 者",42
"人, 差別, 者",30
"ない, 人, 差別, 者",35
"差別, 思う, 者",37
"差別, 者, 言う",54
"差別, 者, 言う, 言う",44
"ない, 差別, 者",75
"ない, 差別, 差別, 者",94
"差別, 差別, 者",93
"差別, 差別, 差別, 者",107
"者, 言う, 言う",31
"人, 者, 言う",33
"思う, 者, 言う",36
"人, 人, 者",56
"人, 人, 思う, 者",51
"人, 思う, 者",88
"ない, 人, 思う, 者",61
"ない, 人, 者",89
"ない, ない, 人, 者",44
"思う, 思う, 者",30
"ない, 思う, 者",95
"ない, ない, 思う, 者",32
"ない, 者",205
"ない, ない, 者",56
"出る, 考える",30
"好き, 考える",32
"なん, 考える",37
"さん, 考える",38
"考える, 話",39
"わけ, 考える",47
"ない, わけ, 考える",39
"さ, 考える",49
"気, 考える",51
"くる, 考える",54
"わたし, 考える",54
"わたし, 思う, 考える",33
"とき, 思う, 考える, 考える",31
"とき, 思う, 考える, 考える, 言う",60
"とき, 考える, 考える, 言う",60
"とき, 考える, 考える, 言う, 言う",30
"とき, ない, 考える, 考える",31
"とき, ない, 思う, 考える, 考える",31
"ない, 思う, 考える, 考える, 言う",31
"とき, ない, 思う, 考える, 考える, 言う",60
"とき, ない, 考える, 考える, 言う",60
"とき, とき, ない, 考える, 考える, 言う",30
"ない, 思う, 考える, 考える",38
"考える, 考える, 言う",33
"思う, 考える, 考える, 言う",32
"思う, 考える, 考える",47
"みたい, 考える",57
"みたい, 人, 考える",31
"とき, 考える",58
"とき, 思う, 考える",31
"考える, 見る",58
"思う, 考える, 見る",32
"人, 差別, 考える",30
"ない, 人, 差別, 考える",31
"差別, 差別, 考える",30
"ない, 差別, 差別, 考える",38
"差別, 思う, 考える",33
"ない, 差別, 考える",40
"できる, 考える",60
"みる, 考える",60
"みる, 思う, 考える",49
"よう, 考える",61
"ない, よう, 考える",30
"やる, 考える",66
"わかる, 考える",68
"られる, 考える",68
"もの, 考える",71
"ない, もの, 考える",32
"これ, 考える",72
"これ, 思う, 考える",31
"いう, ない, 考える",34
"いう, 思う, 考える",36
"ない, 的, 考える",36
"思う, 的, 考える",45
"しまう, 考える",85
"しまう, 人, 考える",38
"いい, 何, 考える",34
"いい, 思う, 考える",39
"いい, ない, 考える",42
"何, 考える, 言う",30
"人, 考える, 言う",35
"思う, 考える, 言う",41
"ない, 考える, 言う",42
"人, 考える, 自分",33
"何, 考える, 自分",33
"思う, 考える, 自分",48
"ない, 考える, 自分",56
"何, 思う, 考える",68
"ない, 何, 思う, 考える",43
"ない, 何, 考える",75
"人, 人, 考える",35
"人, 何, 考える",53
"ない, 人, 何, 考える",37
"ない, 人, 考える",66
"人, 思う, 考える",69
"ない, ない, 考える",41
"ない, 思う, 考える",99
"思う, 考える",225
"思う, 思う, 考える",43
"すぎる, 死ぬ",30
"しまう, 死ぬ",32
"とき, 死ぬ",33
"もの, 死ぬ",38
"わかる, 死ぬ",42
"いう, 死ぬ",45
"これ, 死ぬ",46
"そう, 死ぬ",53
"そう, 死ぬ, 死ぬ",35
"よう, 死ぬ",58
"みたい, 死ぬ",60
"みたい, 人, 死ぬ",32
"死ぬ, 的",60
"人, 死ぬ, 的",30
"られる, 死ぬ",61
"ない, 死ぬ, 自分",34
"思う, 死ぬ, 自分",35
"わけ, 人, 死ぬ",30
"ない, わけ, 人, 死ぬ",43
"ない, わけ, 死ぬ",66
"ない, ない, わけ, 死ぬ",31
"くる, 死ぬ",64
"できる, 死ぬ",66
"やる, 死ぬ",69
"やる, 人, 死ぬ",32
"ない, 何, 死ぬ",32
"人, 何, 死ぬ",44
"死ぬ, 言う",89
"人, 死ぬ, 言う",50
"いい, ない, 死ぬ",43
"いい, 思う, 死ぬ",53
"ない, 死ぬ, 死ぬ",35
"思う, 死ぬ, 死ぬ",46
"人, 死ぬ, 死ぬ",77
"人, 人, 死ぬ, 死ぬ",39
"ない, ない, 死ぬ",33
"ない, 思う, 死ぬ",60
"ない, 人, 死ぬ",61
"思う, 思う, 死ぬ",40
"人, 思う, 死ぬ",67
"人, 人, 思う, 死ぬ",35
"人, 死ぬ",203
"人, 人, 死ぬ",71
"出る, 差別",37
"なん, 差別",37
"ない, なん, 差別",30
"これ, 差別",40
"これ, ない, 差別",32
"ない, やつ, 差別",32
"ない, やつ, 差別, 差別",76
"みたい, みたい, みたい, やつ, 差別",36
"みたい, みたい, みたい, やつ, 差別, 差別",36
"みたい, みたい, やつ, 差別, 差別",90
"みたい, みたい, やつ, 差別, 差別, 差別",102
"みたい, やつ, 差別, 差別",108
"みたい, やつ, 差別, 差別, 差別",180
"やつ, 差別, 差別",66
"やつ, 差別, 差別, 差別",107
"差別, 見る",47
"人, 差別, 気",31
"ない, 人, 差別, 気",30
"ない, 差別, 気",38
"られる, 差別",57
"ない, られる, 差別",34
"わたし, 差別",57
"さ, ない, 差別",37
"さ, みたい, 差別",39
"さ, みたい, みたい, 差別",39
"とき, 差別, 思う",30
"とき, ない, 差別",45
"とき, ない, 人, 差別",51
"とき, 人, 差別",45
"やる, 差別, 思う",31
"ない, やる, 差別",40
"ない, やる, 人, 差別",34
"やる, 人, 差別",40
"できる, 人, 差別",32
"できる, 差別, 差別",33
"できる, 差別, 思う",40
"人, 差別, 話",34
"ない, 人, 差別, 話",35
"ない, 差別, 思う, 話",36
"ない, 差別, 思う, 言う, 話",58
"差別, 思う, 言う, 話",39
"差別, 言う, 話",51
"ない, 差別, 言う, 話",40
"ない, 差別, 話",55
"いう, 差別, 思う",32
"いう, 差別, 差別",37
"いう, ない, 差別, 差別",40
"いう, ない, 差別",62
"いう, ない, ない, 差別",33
"わけ, 差別, 言う",31
"ない, わけ, 差別, 言う",41
"わけ, 差別, 思う",34
"ない, わけ, 差別, 思う",42
"わけ, 人, 差別",40
"ない, わけ, 人, 差別",59
"わけ, 差別, 差別",53
"ない, わけ, 差別, 差別",83
"ない, わけ, 差別",109
"ない, ない, わけ, 差別",63
"しまう, もの, 差別",30
"もの, 差別, 言う",32
"ない, もの, 差別, 言う",40
"もの, 人, 差別",39
"ない, もの, 人, 差別",46
"もの, 差別, 差別",51
"ない, もの, 差別, 差別",53
"ない, もの, 差別",69
"しまう, よう, 差別",32
"しまう, ない, 差別",33
"しまう, ない, 差別, 差別",46
"しまう, 差別, 思う",33
"しまう, みたい, 差別",34
"しまう, みたい, 差別, 差別",76
"しまう, 人, 差別",45
"しまう, 人, 差別, 差別",45
"しまう, 差別, 差別",86
"しまう, 差別, 差別, 差別",110
"それ, わかる, 差別",30
"わかる, 人, 差別",31
"わかる, 差別, 言う",41
"わかる, 差別, 思う",42
"ない, わかる, 差別",52
"わかる, 差別, 差別",55
"わかる, 差別, 差別, 差別",48
"何, 差別, 差別",34
"ない, 何, 差別, 差別",40
"何, 差別, 思う",43
"ない, 何, 差別, 思う",41
"何, 差別, 言う",54
"ない, 何, 差別, 言う",45
"ない, 何, 差別",58
"くる, みたい, 差別",33
"くる, ない, 差別",34
"くる, 差別, 言う",34
"くる, 人, 差別",40
"いい, 人, 差別, 思う",34
"いい, ない, 差別, 思う",35
"いい, 差別, 言う",52
"いい, 差別, 言う, 言う",30
"いい, ない, 差別",57
"いい, 人, 差別",63
"いい, 人, 人, 差別",36
"それ, 差別, 言う",33
"それ, 差別, 思う",42
"それ, 人, 差別, 思う",30
"それ, 差別, 差別",42
"それ, ない, 差別, 差別",53
"それ, 人, 差別",53
"それ, ない, 人, 差別",53
"それ, ない, 差別",69
"人, 差別, 自分",30
"差別, 自分, 言う",30
"差別, 差別, 思う, 自分",33
"ない, 差別, 差別, 自分",39
"差別, 思う, 自分",59
"ない, 差別, 思う, 自分",41
"ない, 差別, 自分",72
"よう, 人, 差別",38
"よう, 人, 差別, 差別",43
"ない, よう, 差別, 思う",36
"ない, よう, 差別, 思う, 言う",52
"ない, よう, 差別, 言う",43
"よう, 差別, 思う, 言う",34
"よう, 差別, 差別, 思う, 言う",30
"よう, 差別, 差別, 言う",35
"よう, 差別, 思う",52
"よう, 差別, 差別, 思う",43
"よう, 差別, 差別",82
"よう, 差別, 差別, 差別",57
"人, 差別, 的",43
"ない, 人, 差別, 的",40
"差別, 差別, 的, 言う",30
"差別, 差別, 思う, 的, 言う",42
"差別, 思う, 的, 言う",48
"差別, 差別, 差別, 的",35
"ない, 差別, 差別, 差別, 的",30
"ない, 差別, 差別, 的",45
"ない, 差別, 差別, 思う, 的",40
"差別, 差別, 思う, 的",53
"差別, 思う, 的",76
"ない, 差別, 思う, 的",48
"ない, 差別, 的",77
"ない, ない, 差別, 的",38
"みたい, 差別, 思う",35
"ない, みたい, 差別, 思う",30
"みたい, 人, 差別",42
"ない, みたい, 人, 差別",51
"みたい, みたい, 差別",47
"みたい, みたい, 差別, 差別",61
"みたい, 差別, 言う",55
